,Area,Element,Item,Year,hg/ha_yield,pesticides_tonnes,average_rain_fall_mm_per_year,avg_temp
16922,Japan,Yield,Soybeans,2008,17791,58750.0,1668.0,13.31
16923,Japan,Yield,Soybeans,2008,17791,58750.0,1668.0,15.98
16924,Japan,Yield,Soybeans,2008,17791,58750.0,1668.0,15.55
16925,Japan,Yield,Soybeans,2008,17791,58750.0,1668.0,15.57
16926,Japan,Yield,Soybeans,2008,17791,58750.0,1668.0,13.31
16927,Japan,Yield,Sweet potatoes,2008,248403,58750.0,1668.0,15.96
16928,Japan,Yield,Sweet potatoes,2008,248403,58750.0,1668.0,13.31
16929,Japan,Yield,Sweet potatoes,2008,248403,58750.0,1668.0,15.98
16930,Japan,Yield,Sweet potatoes,2008,248403,58750.0,1668.0,15.55
16931,Japan,Yield,Sweet potatoes,2008,248403,58750.0,1668.0,15.57
16932,Japan,Yield,Sweet potatoes,2008,248403,58750.0,1668.0,13.31
16933,Japan,Yield,lentil,2008,42203,58750.0,1668.0,15.96
16934,Japan,Yield,lentil,2008,42203,58750.0,1668.0,13.31
16935,Japan,Yield,lentil,2008,42203,58750.0,1668.0,15.98
16936,Japan,Yield,lentil,2008,42203,58750.0,1668.0,15.55
16937,Japan,Yield,lentil,2008,42203,58750.0,1668.0,15.57
16938,Japan,Yield,lentil,2008,42203,58750.0,1668.0,13.31
16939,Japan,Yield,mungbean,2008,225093,58750.0,1668.0,15.96
16940,Japan,Yield,mungbean,2008,225093,58750.0,1668.0,13.31
16941,Japan,Yield,mungbean,2008,225093,58750.0,1668.0,15.98
16942,Japan,Yield,mungbean,2008,225093,58750.0,1668.0,15.55
16943,Japan,Yield,mungbean,2008,225093,58750.0,1668.0,15.57
16944,Japan,Yield,mungbean,2008,225093,58750.0,1668.0,13.31
16945,Japan,Yield,Maize,2009,25385,60970.8,1668.0,15.93
16946,Japan,Yield,Maize,2009,25385,60970.8,1668.0,13.55
16947,Japan,Yield,Maize,2009,25385,60970.8,1668.0,16.02
16948,Japan,Yield,Maize,2009,25385,60970.8,1668.0,15.61
16949,Japan,Yield,Maize,2009,25385,60970.8,1668.0,15.67
16950,Japan,Yield,Maize,2009,25385,60970.8,1668.0,13.55
16951,Japan,Yield,Apple,2009,295909,60970.8,1668.0,15.93
16952,Japan,Yield,Apple,2009,295909,60970.8,1668.0,13.55
16953,Japan,Yield,Apple,2009,295909,60970.8,1668.0,16.02
16954,Japan,Yield,Apple,2009,295909,60970.8,1668.0,15.61
16955,Japan,Yield,Apple,2009,295909,60970.8,1668.0,15.67
16956,Japan,Yield,Apple,2009,295909,60970.8,1668.0,13.55
16957,Japan,Yield,"Rice, paddy",2009,65222,60970.8,1668.0,15.93
16958,Japan,Yield,"Rice, paddy",2009,65222,60970.8,1668.0,13.55
16959,Japan,Yield,"Rice, paddy",2009,65222,60970.8,1668.0,16.02
16960,Japan,Yield,"Rice, paddy",2009,65222,60970.8,1668.0,15.61
16961,Japan,Yield,"Rice, paddy",2009,65222,60970.8,1668.0,15.67
16962,Japan,Yield,"Rice, paddy",2009,65222,60970.8,1668.0,13.55
16963,Japan,Yield,Soybeans,2009,15812,60970.8,1668.0,15.93
16964,Japan,Yield,Soybeans,2009,15812,60970.8,1668.0,13.55
16965,Japan,Yield,Soybeans,2009,15812,60970.8,1668.0,16.02
16966,Japan,Yield,Soybeans,2009,15812,60970.8,1668.0,15.61
16967,Japan,Yield,Soybeans,2009,15812,60970.8,1668.0,15.67
16968,Japan,Yield,Soybeans,2009,15812,60970.8,1668.0,13.55
16969,Japan,Yield,Sweet potatoes,2009,253333,60970.8,1668.0,15.93
16970,Japan,Yield,Sweet potatoes,2009,253333,60970.8,1668.0,13.55
16971,Japan,Yield,Sweet potatoes,2009,253333,60970.8,1668.0,16.02
16972,Japan,Yield,Sweet potatoes,2009,253333,60970.8,1668.0,15.61
16973,Japan,Yield,Sweet potatoes,2009,253333,60970.8,1668.0,15.67
16974,Japan,Yield,Sweet potatoes,2009,253333,60970.8,1668.0,13.55
16975,Japan,Yield,lentil,2009,32367,60970.8,1668.0,15.93
16976,Japan,Yield,lentil,2009,32367,60970.8,1668.0,13.55
16977,Japan,Yield,lentil,2009,32367,60970.8,1668.0,16.02
16978,Japan,Yield,lentil,2009,32367,60970.8,1668.0,15.61
16979,Japan,Yield,lentil,2009,32367,60970.8,1668.0,15.67
16980,Japan,Yield,lentil,2009,32367,60970.8,1668.0,13.55
16981,Japan,Yield,mungbean,2009,211519,60970.8,1668.0,15.93
16982,Japan,Yield,mungbean,2009,211519,60970.8,1668.0,13.55
16983,Japan,Yield,mungbean,2009,211519,60970.8,1668.0,16.02
16984,Japan,Yield,mungbean,2009,211519,60970.8,1668.0,15.61
16985,Japan,Yield,mungbean,2009,211519,60970.8,1668.0,15.67
16986,Japan,Yield,mungbean,2009,211519,60970.8,1668.0,13.55
16987,Japan,Yield,Maize,2010,25642,55576.0,1668.0,16.12
16988,Japan,Yield,Maize,2010,25642,55576.0,1668.0,13.82
16989,Japan,Yield,Maize,2010,25642,55576.0,1668.0,16.01
16990,Japan,Yield,Maize,2010,25642,55576.0,1668.0,15.8
16991,Japan,Yield,Maize,2010,25642,55576.0,1668.0,15.87
16992,Japan,Yield,Maize,2010,25642,55576.0,1668.0,13.82
16993,Japan,Yield,Apple,2010,277576,55576.0,1668.0,16.12
16994,Japan,Yield,Apple,2010,277576,55576.0,1668.0,13.82
16995,Japan,Yield,Apple,2010,277576,55576.0,1668.0,16.01
16996,Japan,Yield,Apple,2010,277576,55576.0,1668.0,15.8
16997,Japan,Yield,Apple,2010,277576,55576.0,1668.0,15.87
16998,Japan,Yield,Apple,2010,277576,55576.0,1668.0,13.82
16999,Japan,Yield,"Rice, paddy",2010,65135,55576.0,1668.0,16.12
17000,Japan,Yield,"Rice, paddy",2010,65135,55576.0,1668.0,13.82
17001,Japan,Yield,"Rice, paddy",2010,65135,55576.0,1668.0,16.01
17002,Japan,Yield,"Rice, paddy",2010,65135,55576.0,1668.0,15.8
17003,Japan,Yield,"Rice, paddy",2010,65135,55576.0,1668.0,15.87
17004,Japan,Yield,"Rice, paddy",2010,65135,55576.0,1668.0,13.82
17005,Japan,Yield,Soybeans,2010,16158,55576.0,1668.0,16.12
17006,Japan,Yield,Soybeans,2010,16158,55576.0,1668.0,13.82
17007,Japan,Yield,Soybeans,2010,16158,55576.0,1668.0,16.01
17008,Japan,Yield,Soybeans,2010,16158,55576.0,1668.0,15.8
17009,Japan,Yield,Soybeans,2010,16158,55576.0,1668.0,15.87
17010,Japan,Yield,Soybeans,2010,16158,55576.0,1668.0,13.82
17011,Japan,Yield,Sweet potatoes,2010,217531,55576.0,1668.0,16.12
17012,Japan,Yield,Sweet potatoes,2010,217531,55576.0,1668.0,13.82
17013,Japan,Yield,Sweet potatoes,2010,217531,55576.0,1668.0,16.01
17014,Japan,Yield,Sweet potatoes,2010,217531,55576.0,1668.0,15.8
17015,Japan,Yield,Sweet potatoes,2010,217531,55576.0,1668.0,15.87
17016,Japan,Yield,Sweet potatoes,2010,217531,55576.0,1668.0,13.82
17017,Japan,Yield,lentil,2010,27612,55576.0,1668.0,16.12
17018,Japan,Yield,lentil,2010,27612,55576.0,1668.0,13.82
17019,Japan,Yield,lentil,2010,27612,55576.0,1668.0,16.01
17020,Japan,Yield,lentil,2010,27612,55576.0,1668.0,15.8
17021,Japan,Yield,lentil,2010,27612,55576.0,1668.0,15.87
17022,Japan,Yield,lentil,2010,27612,55576.0,1668.0,13.82
17023,Japan,Yield,mungbean,2010,226963,55576.0,1668.0,16.12
17024,Japan,Yield,mungbean,2010,226963,55576.0,1668.0,13.82
17025,Japan,Yield,mungbean,2010,226963,55576.0,1668.0,16.01
17026,Japan,Yield,mungbean,2010,226963,55576.0,1668.0,15.8
17027,Japan,Yield,mungbean,2010,226963,55576.0,1668.0,15.87
17028,Japan,Yield,mungbean,2010,226963,55576.0,1668.0,13.82
17029,Japan,Yield,Maize,2011,25797,51796.3,1668.0,15.71
17030,Japan,Yield,Maize,2011,25797,51796.3,1668.0,13.32
17031,Japan,Yield,Maize,2011,25797,51796.3,1668.0,15.62
17032,Japan,Yield,Maize,2011,25797,51796.3,1668.0,15.38
17033,Japan,Yield,Maize,2011,25797,51796.3,1668.0,15.43
17034,Japan,Yield,Maize,2011,25797,51796.3,1668.0,13.32
17035,Japan,Yield,Apple,2011,294691,51796.3,1668.0,15.71
17036,Japan,Yield,Apple,2011,294691,51796.3,1668.0,13.32
17037,Japan,Yield,Apple,2011,294691,51796.3,1668.0,15.62
17038,Japan,Yield,Apple,2011,294691,51796.3,1668.0,15.38
17039,Japan,Yield,Apple,2011,294691,51796.3,1668.0,15.43
17040,Japan,Yield,Apple,2011,294691,51796.3,1668.0,13.32
17041,Japan,Yield,"Rice, paddy",2011,66624,51796.3,1668.0,15.71
17042,Japan,Yield,"Rice, paddy",2011,66624,51796.3,1668.0,13.32
17043,Japan,Yield,"Rice, paddy",2011,66624,51796.3,1668.0,15.62
17044,Japan,Yield,"Rice, paddy",2011,66624,51796.3,1668.0,15.38
17045,Japan,Yield,"Rice, paddy",2011,66624,51796.3,1668.0,15.43
17046,Japan,Yield,"Rice, paddy",2011,66624,51796.3,1668.0,13.32
17047,Japan,Yield,Soybeans,2011,16006,51796.3,1668.0,15.71
17048,Japan,Yield,Soybeans,2011,16006,51796.3,1668.0,13.32
17049,Japan,Yield,Soybeans,2011,16006,51796.3,1668.0,15.62
17050,Japan,Yield,Soybeans,2011,16006,51796.3,1668.0,15.38
17051,Japan,Yield,Soybeans,2011,16006,51796.3,1668.0,15.43
17052,Japan,Yield,Soybeans,2011,16006,51796.3,1668.0,13.32
17053,Japan,Yield,Sweet potatoes,2011,227738,51796.3,1668.0,15.71
17054,Japan,Yield,Sweet potatoes,2011,227738,51796.3,1668.0,13.32
17055,Japan,Yield,Sweet potatoes,2011,227738,51796.3,1668.0,15.62
17056,Japan,Yield,Sweet potatoes,2011,227738,51796.3,1668.0,15.38
17057,Japan,Yield,Sweet potatoes,2011,227738,51796.3,1668.0,15.43
17058,Japan,Yield,Sweet potatoes,2011,227738,51796.3,1668.0,13.32
17059,Japan,Yield,lentil,2011,35286,51796.3,1668.0,15.71
17060,Japan,Yield,lentil,2011,35286,51796.3,1668.0,13.32
17061,Japan,Yield,lentil,2011,35286,51796.3,1668.0,15.62
17062,Japan,Yield,lentil,2011,35286,51796.3,1668.0,15.38
17063,Japan,Yield,lentil,2011,35286,51796.3,1668.0,15.43
17064,Japan,Yield,lentil,2011,35286,51796.3,1668.0,13.32
17065,Japan,Yield,mungbean,2011,220905,51796.3,1668.0,15.71
17066,Japan,Yield,mungbean,2011,220905,51796.3,1668.0,13.32
17067,Japan,Yield,mungbean,2011,220905,51796.3,1668.0,15.62
17068,Japan,Yield,mungbean,2011,220905,51796.3,1668.0,15.38
17069,Japan,Yield,mungbean,2011,220905,51796.3,1668.0,15.43
17070,Japan,Yield,mungbean,2011,220905,51796.3,1668.0,13.32
17071,Japan,Yield,Maize,2012,26154,54716.4,1668.0,15.53
17072,Japan,Yield,Maize,2012,26154,54716.4,1668.0,13.11
17073,Japan,Yield,Maize,2012,26154,54716.4,1668.0,15.54
17074,Japan,Yield,Maize,2012,26154,54716.4,1668.0,15.14
17075,Japan,Yield,Maize,2012,26154,54716.4,1668.0,15.21
17076,Japan,Yield,Maize,2012,26154,54716.4,1668.0,13.11
17077,Japan,Yield,Apple,2012,307882,54716.4,1668.0,15.53
17078,Japan,Yield,Apple,2012,307882,54716.4,1668.0,13.11
17079,Japan,Yield,Apple,2012,307882,54716.4,1668.0,15.54
17080,Japan,Yield,Apple,2012,307882,54716.4,1668.0,15.14
17081,Japan,Yield,Apple,2012,307882,54716.4,1668.0,15.21
17082,Japan,Yield,Apple,2012,307882,54716.4,1668.0,13.11
17083,Japan,Yield,"Rice, paddy",2012,67388,54716.4,1668.0,15.53
17084,Japan,Yield,"Rice, paddy",2012,67388,54716.4,1668.0,13.11
17085,Japan,Yield,"Rice, paddy",2012,67388,54716.4,1668.0,15.54
17086,Japan,Yield,"Rice, paddy",2012,67388,54716.4,1668.0,15.14
17087,Japan,Yield,"Rice, paddy",2012,67388,54716.4,1668.0,15.21
17088,Japan,Yield,"Rice, paddy",2012,67388,54716.4,1668.0,13.11
17089,Japan,Yield,Soybeans,2012,17994,54716.4,1668.0,15.53
17090,Japan,Yield,Soybeans,2012,17994,54716.4,1668.0,13.11
17091,Japan,Yield,Soybeans,2012,17994,54716.4,1668.0,15.54
17092,Japan,Yield,Soybeans,2012,17994,54716.4,1668.0,15.14
17093,Japan,Yield,Soybeans,2012,17994,54716.4,1668.0,15.21
17094,Japan,Yield,Soybeans,2012,17994,54716.4,1668.0,13.11
17095,Japan,Yield,Sweet potatoes,2012,225747,54716.4,1668.0,15.53
17096,Japan,Yield,Sweet potatoes,2012,225747,54716.4,1668.0,13.11
17097,Japan,Yield,Sweet potatoes,2012,225747,54716.4,1668.0,15.54
17098,Japan,Yield,Sweet potatoes,2012,225747,54716.4,1668.0,15.14
17099,Japan,Yield,Sweet potatoes,2012,225747,54716.4,1668.0,15.21
17100,Japan,Yield,Sweet potatoes,2012,225747,54716.4,1668.0,13.11
17101,Japan,Yield,lentil,2012,41004,54716.4,1668.0,15.53
17102,Japan,Yield,lentil,2012,41004,54716.4,1668.0,13.11
17103,Japan,Yield,lentil,2012,41004,54716.4,1668.0,15.54
17104,Japan,Yield,lentil,2012,41004,54716.4,1668.0,15.14
17105,Japan,Yield,lentil,2012,41004,54716.4,1668.0,15.21
17106,Japan,Yield,lentil,2012,41004,54716.4,1668.0,13.11
17107,Japan,Yield,mungbean,2012,222059,54716.4,1668.0,15.53
17108,Japan,Yield,mungbean,2012,222059,54716.4,1668.0,13.11
17109,Japan,Yield,mungbean,2012,222059,54716.4,1668.0,15.54
17110,Japan,Yield,mungbean,2012,222059,54716.4,1668.0,15.14
17111,Japan,Yield,mungbean,2012,222059,54716.4,1668.0,15.21
17112,Japan,Yield,mungbean,2012,222059,54716.4,1668.0,13.11
17113,Japan,Yield,Maize,2013,27273,52794.3,1668.0,16.54
17114,Japan,Yield,Maize,2013,27273,52794.3,1668.0,13.91
17115,Japan,Yield,Maize,2013,27273,52794.3,1668.0,16.3
17116,Japan,Yield,Maize,2013,27273,52794.3,1668.0,16.0
17117,Japan,Yield,Maize,2013,27273,52794.3,1668.0,16.02
17118,Japan,Yield,Maize,2013,27273,52794.3,1668.0,13.91
17119,Japan,Yield,Apple,2013,302133,52794.3,1668.0,16.54
17120,Japan,Yield,Apple,2013,302133,52794.3,1668.0,13.91
17121,Japan,Yield,Apple,2013,302133,52794.3,1668.0,16.3
17122,Japan,Yield,Apple,2013,302133,52794.3,1668.0,16.0
17123,Japan,Yield,Apple,2013,302133,52794.3,1668.0,16.02
17124,Japan,Yield,Apple,2013,302133,52794.3,1668.0,13.91
17125,Japan,Yield,"Rice, paddy",2013,67280,52794.3,1668.0,16.54
17126,Japan,Yield,"Rice, paddy",2013,67280,52794.3,1668.0,13.91
17127,Japan,Yield,"Rice, paddy",2013,67280,52794.3,1668.0,16.3
17128,Japan,Yield,"Rice, paddy",2013,67280,52794.3,1668.0,16.0
17129,Japan,Yield,"Rice, paddy",2013,67280,52794.3,1668.0,16.02
17130,Japan,Yield,"Rice, paddy",2013,67280,52794.3,1668.0,13.91
17131,Japan,Yield,Soybeans,2013,15520,52794.3,1668.0,16.54
17132,Japan,Yield,Soybeans,2013,15520,52794.3,1668.0,13.91
17133,Japan,Yield,Soybeans,2013,15520,52794.3,1668.0,16.3
17134,Japan,Yield,Soybeans,2013,15520,52794.3,1668.0,16.0
17135,Japan,Yield,Soybeans,2013,15520,52794.3,1668.0,16.02
17136,Japan,Yield,Soybeans,2013,15520,52794.3,1668.0,13.91
17137,Japan,Yield,Sweet potatoes,2013,244119,52794.3,1668.0,16.54
17138,Japan,Yield,Sweet potatoes,2013,244119,52794.3,1668.0,13.91
17139,Japan,Yield,Sweet potatoes,2013,244119,52794.3,1668.0,16.3
17140,Japan,Yield,Sweet potatoes,2013,244119,52794.3,1668.0,16.0
17141,Japan,Yield,Sweet potatoes,2013,244119,52794.3,1668.0,16.02
17142,Japan,Yield,Sweet potatoes,2013,244119,52794.3,1668.0,13.91
17143,Japan,Yield,lentil,2013,38616,52794.3,1668.0,16.54
17144,Japan,Yield,lentil,2013,38616,52794.3,1668.0,13.91
17145,Japan,Yield,lentil,2013,38616,52794.3,1668.0,16.3
17146,Japan,Yield,lentil,2013,38616,52794.3,1668.0,16.0
17147,Japan,Yield,lentil,2013,38616,52794.3,1668.0,16.02
17148,Japan,Yield,lentil,2013,38616,52794.3,1668.0,13.91
17149,Japan,Yield,mungbean,2013,217415,52794.3,1668.0,16.54
17150,Japan,Yield,mungbean,2013,217415,52794.3,1668.0,13.91
17151,Japan,Yield,mungbean,2013,217415,52794.3,1668.0,16.3
17152,Japan,Yield,mungbean,2013,217415,52794.3,1668.0,16.0
17153,Japan,Yield,mungbean,2013,217415,52794.3,1668.0,16.02
17154,Japan,Yield,mungbean,2013,217415,52794.3,1668.0,13.91
17155,Kazakhstan,Yield,Maize,1992,31214,17182.0,250.0,6.2
17156,Kazakhstan,Yield,Maize,1992,31214,17182.0,250.0,2.78
17157,Kazakhstan,Yield,Apple,1992,105923,17182.0,250.0,6.2
17158,Kazakhstan,Yield,Apple,1992,105923,17182.0,250.0,2.78
17159,Kazakhstan,Yield,"Rice, paddy",1992,39915,17182.0,250.0,6.2
17160,Kazakhstan,Yield,"Rice, paddy",1992,39915,17182.0,250.0,2.78
17161,Kazakhstan,Yield,Sorghum,1992,11765,17182.0,250.0,6.2
17162,Kazakhstan,Yield,Sorghum,1992,11765,17182.0,250.0,2.78
17163,Kazakhstan,Yield,Soybeans,1992,11919,17182.0,250.0,6.2
17164,Kazakhstan,Yield,Soybeans,1992,11919,17182.0,250.0,2.78
17165,Kazakhstan,Yield,lentil,1992,13324,17182.0,250.0,6.2
17166,Kazakhstan,Yield,lentil,1992,13324,17182.0,250.0,2.78
17167,Kazakhstan,Yield,Maize,1993,32677,17182.0,250.0,5.51
17168,Kazakhstan,Yield,Maize,1993,32677,17182.0,250.0,1.63
17169,Kazakhstan,Yield,Apple,1993,96200,17182.0,250.0,5.51
17170,Kazakhstan,Yield,Apple,1993,96200,17182.0,250.0,1.63
17171,Kazakhstan,Yield,"Rice, paddy",1993,36871,17182.0,250.0,5.51
17172,Kazakhstan,Yield,"Rice, paddy",1993,36871,17182.0,250.0,1.63
17173,Kazakhstan,Yield,Sorghum,1993,12500,17182.0,250.0,5.51
17174,Kazakhstan,Yield,Sorghum,1993,12500,17182.0,250.0,1.63
17175,Kazakhstan,Yield,Soybeans,1993,11269,17182.0,250.0,5.51
17176,Kazakhstan,Yield,Soybeans,1993,11269,17182.0,250.0,1.63
17177,Kazakhstan,Yield,lentil,1993,9178,17182.0,250.0,5.51
17178,Kazakhstan,Yield,lentil,1993,9178,17182.0,250.0,1.63
17179,Kazakhstan,Yield,Maize,1994,22387,17182.0,250.0,6.04
17180,Kazakhstan,Yield,Maize,1994,22387,17182.0,250.0,3.12
17181,Kazakhstan,Yield,Apple,1994,95739,17182.0,250.0,6.04
17182,Kazakhstan,Yield,Apple,1994,95739,17182.0,250.0,3.12
17183,Kazakhstan,Yield,"Rice, paddy",1994,27937,17182.0,250.0,6.04
17184,Kazakhstan,Yield,"Rice, paddy",1994,27937,17182.0,250.0,3.12
17185,Kazakhstan,Yield,Sorghum,1994,12857,17182.0,250.0,6.04
17186,Kazakhstan,Yield,Sorghum,1994,12857,17182.0,250.0,3.12
17187,Kazakhstan,Yield,Soybeans,1994,9667,17182.0,250.0,6.04
17188,Kazakhstan,Yield,Soybeans,1994,9667,17182.0,250.0,3.12
17189,Kazakhstan,Yield,lentil,1994,7490,17182.0,250.0,6.04
17190,Kazakhstan,Yield,lentil,1994,7490,17182.0,250.0,3.12
17191,Kazakhstan,Yield,Maize,1995,19316,13535.0,250.0,6.53
17192,Kazakhstan,Yield,Maize,1995,19316,13535.0,250.0,4.33
17193,Kazakhstan,Yield,Apple,1995,84589,13535.0,250.0,6.53
17194,Kazakhstan,Yield,Apple,1995,84589,13535.0,250.0,4.33
17195,Kazakhstan,Yield,"Rice, paddy",1995,21932,13535.0,250.0,6.53
17196,Kazakhstan,Yield,"Rice, paddy",1995,21932,13535.0,250.0,4.33
17197,Kazakhstan,Yield,Sorghum,1995,5000,13535.0,250.0,6.53
17198,Kazakhstan,Yield,Sorghum,1995,5000,13535.0,250.0,4.33
17199,Kazakhstan,Yield,Soybeans,1995,8845,13535.0,250.0,6.53
17200,Kazakhstan,Yield,Soybeans,1995,8845,13535.0,250.0,4.33
17201,Kazakhstan,Yield,lentil,1995,5748,13535.0,250.0,6.53
17202,Kazakhstan,Yield,lentil,1995,5748,13535.0,250.0,4.33
17203,Kazakhstan,Yield,Maize,1996,16795,13047.0,250.0,5.98
17204,Kazakhstan,Yield,Maize,1996,16795,13047.0,250.0,1.61
17205,Kazakhstan,Yield,Apple,1996,88347,13047.0,250.0,5.98
17206,Kazakhstan,Yield,Apple,1996,88347,13047.0,250.0,1.61
17207,Kazakhstan,Yield,"Rice, paddy",1996,26155,13047.0,250.0,5.98
17208,Kazakhstan,Yield,"Rice, paddy",1996,26155,13047.0,250.0,1.61
17209,Kazakhstan,Yield,Sorghum,1996,8255,13047.0,250.0,5.98
17210,Kazakhstan,Yield,Sorghum,1996,8255,13047.0,250.0,1.61
17211,Kazakhstan,Yield,Soybeans,1996,8437,13047.0,250.0,5.98
17212,Kazakhstan,Yield,Soybeans,1996,8437,13047.0,250.0,1.61
17213,Kazakhstan,Yield,lentil,1996,6835,13047.0,250.0,5.98
17214,Kazakhstan,Yield,lentil,1996,6835,13047.0,250.0,1.61
17215,Kazakhstan,Yield,Maize,1997,18136,8112.0,250.0,7.53
17216,Kazakhstan,Yield,Maize,1997,18136,8112.0,250.0,4.52
17217,Kazakhstan,Yield,Apple,1997,84078,8112.0,250.0,7.53
17218,Kazakhstan,Yield,Apple,1997,84078,8112.0,250.0,4.52
17219,Kazakhstan,Yield,"Rice, paddy",1997,30765,8112.0,250.0,7.53
17220,Kazakhstan,Yield,"Rice, paddy",1997,30765,8112.0,250.0,4.52
17221,Kazakhstan,Yield,Sorghum,1997,6250,8112.0,250.0,7.53
17222,Kazakhstan,Yield,Sorghum,1997,6250,8112.0,250.0,4.52
17223,Kazakhstan,Yield,Soybeans,1997,10445,8112.0,250.0,7.53
17224,Kazakhstan,Yield,Soybeans,1997,10445,8112.0,250.0,4.52
17225,Kazakhstan,Yield,lentil,1997,8449,8112.0,250.0,7.53
17226,Kazakhstan,Yield,lentil,1997,8449,8112.0,250.0,4.52
17227,Kazakhstan,Yield,Maize,1998,26780,6416.14,250.0,6.94
17228,Kazakhstan,Yield,Maize,1998,26780,6416.14,250.0,3.25
17229,Kazakhstan,Yield,Apple,1998,76679,6416.14,250.0,6.94
17230,Kazakhstan,Yield,Apple,1998,76679,6416.14,250.0,3.25
17231,Kazakhstan,Yield,"Rice, paddy",1998,32162,6416.14,250.0,6.94
17232,Kazakhstan,Yield,"Rice, paddy",1998,32162,6416.14,250.0,3.25
17233,Kazakhstan,Yield,Sorghum,1998,7692,6416.14,250.0,6.94
17234,Kazakhstan,Yield,Sorghum,1998,7692,6416.14,250.0,3.25
17235,Kazakhstan,Yield,Soybeans,1998,13359,6416.14,250.0,6.94
17236,Kazakhstan,Yield,Soybeans,1998,13359,6416.14,250.0,3.25
17237,Kazakhstan,Yield,lentil,1998,5200,6416.14,250.0,6.94
17238,Kazakhstan,Yield,lentil,1998,5200,6416.14,250.0,3.25
17239,Kazakhstan,Yield,Maize,1999,30168,4720.28,250.0,7.09
17240,Kazakhstan,Yield,Maize,1999,30168,4720.28,250.0,3.73
17241,Kazakhstan,Yield,Apple,1999,107532,4720.28,250.0,7.09
17242,Kazakhstan,Yield,Apple,1999,107532,4720.28,250.0,3.73
17243,Kazakhstan,Yield,"Rice, paddy",1999,28070,4720.28,250.0,7.09
17244,Kazakhstan,Yield,"Rice, paddy",1999,28070,4720.28,250.0,3.73
17245,Kazakhstan,Yield,Sorghum,1999,50000,4720.28,250.0,7.09
17246,Kazakhstan,Yield,Sorghum,1999,50000,4720.28,250.0,3.73
17247,Kazakhstan,Yield,Soybeans,1999,13000,4720.28,250.0,7.09
17248,Kazakhstan,Yield,Soybeans,1999,13000,4720.28,250.0,3.73
17249,Kazakhstan,Yield,lentil,1999,12868,4720.28,250.0,7.09
17250,Kazakhstan,Yield,lentil,1999,12868,4720.28,250.0,3.73
17251,Kazakhstan,Yield,Maize,2000,33350,3024.42,250.0,7.26
17252,Kazakhstan,Yield,Maize,2000,33350,3024.42,250.0,3.23
17253,Kazakhstan,Yield,Apple,2000,106383,3024.42,250.0,7.26
17254,Kazakhstan,Yield,Apple,2000,106383,3024.42,250.0,3.23
17255,Kazakhstan,Yield,"Rice, paddy",2000,29723,3024.42,250.0,7.26
17256,Kazakhstan,Yield,"Rice, paddy",2000,29723,3024.42,250.0,3.23
17257,Kazakhstan,Yield,Sorghum,2000,65862,3024.42,250.0,7.26
17258,Kazakhstan,Yield,Sorghum,2000,65862,3024.42,250.0,3.23
17259,Kazakhstan,Yield,Soybeans,2000,11343,3024.42,250.0,7.26
17260,Kazakhstan,Yield,Soybeans,2000,11343,3024.42,250.0,3.23
17261,Kazakhstan,Yield,lentil,2000,9028,3024.42,250.0,7.26
17262,Kazakhstan,Yield,lentil,2000,9028,3024.42,250.0,3.23
17263,Kazakhstan,Yield,Maize,2001,37125,3007.26,250.0,7.23
17264,Kazakhstan,Yield,Maize,2001,37125,3007.26,250.0,3.85
17265,Kazakhstan,Yield,Apple,2001,132897,3007.26,250.0,7.23
17266,Kazakhstan,Yield,Apple,2001,132897,3007.26,250.0,3.85
17267,Kazakhstan,Yield,"Rice, paddy",2001,28714,3007.26,250.0,7.23
17268,Kazakhstan,Yield,"Rice, paddy",2001,28714,3007.26,250.0,3.85
17269,Kazakhstan,Yield,Sorghum,2001,31915,3007.26,250.0,7.23
17270,Kazakhstan,Yield,Sorghum,2001,31915,3007.26,250.0,3.85
17271,Kazakhstan,Yield,Soybeans,2001,13561,3007.26,250.0,7.23
17272,Kazakhstan,Yield,Soybeans,2001,13561,3007.26,250.0,3.85
17273,Kazakhstan,Yield,lentil,2001,11803,3007.26,250.0,7.23
17274,Kazakhstan,Yield,lentil,2001,11803,3007.26,250.0,3.85
17275,Kazakhstan,Yield,Maize,2002,41370,3361.84,250.0,7.4
